City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,Huarmey,-10.0681,-78.1522,74.66,71,67,7.99,PE,2021-01-16 14:48:42
296,Leningradskiy,69.3833,178.4167,-19.25,87,100,1.92,RU,2021-01-16 14:48:43
297,Marsh Harbour,26.5412,-77.0636,69.55,76,98,22.64,BS,2021-01-16 14:44:56
298,Carlos Chagas,-17.7031,-40.7664,80.85,74,99,8.7,BR,2021-01-16 14:48:43
299,Tautira,-17.7333,-149.15,78.8,73,75,2.3,PF,2021-01-16 14:48:43
300,Chokurdakh,70.6333,147.9167,-12.01,88,100,14.07,RU,2021-01-16 14:48:43
301,Sisimiut,66.9395,-53.6735,14.34,82,0,14.47,GL,2021-01-16 14:48:43
302,Trinidad,-14.8333,-64.9,80.6,89,90,13.8,BO,2021-01-16 14:48:43
303,Port Shepstone,-30.7414,30.455,74.89,69,61,19.48,ZA,2021-01-16 14:47:19
304,Alice Springs,-23.7,133.8833,69.8,52,58,9.22,AU,2021-01-16 14:48:44
305,Codrington,-38.2667,141.9667,56.01,72,98,9.98,AU,2021-01-16 14:48:44
306,Curvelo,-18.7564,-44.4308,78.22,70,100,4.92,BR,2021-01-16 14:48:44
307,Bowen,-20.0167,148.2333,73.4,94,100,4.61,AU,2021-01-16 14:48:44
308,Maneadero,31.7167,-116.5667,59.65,30,0,3.22,MX,2021-01-16 14:48:44
309,Teknaf,20.8624,92.3058,65.17,62,2,6.87,BD,2021-01-16 14:48:44
310,Valley City,46.9233,-98.0032,19.4,100,90,11.5,US,2021-01-16 14:48:44
311,Bryan,30.6744,-96.37,41.0,48,1,5.75,US,2021-01-16 14:46:28
312,Gore,-46.1028,168.9436,63.0,88,100,4.0,NZ,2021-01-16 14:48:45
313,Pisco,-13.7,-76.2167,73.0,78,0,4.61,PE,2021-01-16 14:48:45
314,Tocopilla,-22.092,-70.1979,71.24,50,29,4.16,CL,2021-01-16 14:48:45
315,Hit,33.6416,42.8251,58.82,47,0,3.4,IQ,2021-01-16 14:48:45
316,Yatsushiro,32.5,130.6,42.01,75,96,4.0,JP,2021-01-16 14:48:45
317,Ossora,59.2353,163.0719,-17.99,80,1,4.83,RU,2021-01-16 14:48:45
318,Calbuco,-41.768,-73.1273,57.2,82,75,4.61,CL,2021-01-16 14:48:45
319,Vikhorevka,56.1201,101.1636,-9.4,77,100,2.24,RU,2021-01-16 14:48:46
320,Abu Dhabi,24.4667,54.3667,69.8,64,0,3.44,AE,2021-01-16 14:48:46
321,Valday,57.9747,33.2525,0.43,92,100,7.16,RU,2021-01-16 14:48:46
322,Pantelho,16.9333,-92.55,69.8,73,75,6.91,MX,2021-01-16 14:48:46
323,Jiblah,13.9216,44.1467,61.3,56,3,3.04,YE,2021-01-16 14:48:46
324,Juba,4.8517,31.5825,96.21,13,49,7.65,SS,2021-01-16 14:48:46
325,Abu Kamal,34.4506,40.9171,62.47,38,98,9.8,SY,2021-01-16 14:48:47
326,Gull Lake,50.1001,-108.4847,26.6,74,40,19.57,CA,2021-01-16 14:45:08
327,Ustka,54.5805,16.8619,32.67,96,100,15.97,PL,2021-01-16 14:48:47
328,Dwarka,22.2394,68.9678,70.36,50,0,11.79,IN,2021-01-16 14:48:47
329,Brigantine,39.4101,-74.3646,46.99,93,90,9.22,US,2021-01-16 14:45:05
330,Kasama,-10.2129,31.1808,72.93,81,13,3.53,ZM,2021-01-16 14:48:47
331,Marawi,7.9986,124.2928,75.0,94,100,1.99,PH,2021-01-16 14:48:47
332,Sao Filipe,14.8961,-24.4956,73.65,68,61,10.27,CV,2021-01-16 14:48:47
333,Kondinskoye,59.6481,67.41,10.26,96,100,7.34,RU,2021-01-16 14:48:48
334,Jiwani,25.05,61.7417,71.1,59,0,10.22,PK,2021-01-16 14:48:48
335,Mumbwa,-14.9783,27.0619,74.77,75,71,5.95,ZM,2021-01-16 14:48:48
336,Khani,41.9563,42.9566,46.4,76,90,25.32,GE,2021-01-16 14:48:48
337,Port Blair,11.6667,92.75,77.99,76,78,9.22,IN,2021-01-16 14:48:48
338,San Cristobal,7.7669,-72.225,78.8,78,40,3.44,VE,2021-01-16 14:48:48
339,Kinablangan,7.6947,126.5503,78.01,84,100,4.32,PH,2021-01-16 14:48:48
340,Montanha,-18.1269,-40.3633,80.56,70,85,13.91,BR,2021-01-16 14:48:49
341,La Ronge,55.1001,-105.2842,26.6,80,37,5.75,CA,2021-01-16 14:48:49
342,Hofn,64.2539,-15.2082,40.32,79,100,28.19,IS,2021-01-16 14:48:49
343,Salalah,17.0151,54.0924,77.0,61,0,5.75,OM,2021-01-16 14:48:49
344,Jasper,37.2001,-94.3502,30.2,80,75,9.22,US,2021-01-16 14:45:08
345,Chara,56.9064,118.2631,-21.53,80,100,2.53,RU,2021-01-16 14:48:49
346,Manica,49.0,-1.1667,44.6,100,90,14.97,FR,2021-01-16 14:48:49
347,Komsomolskiy,40.4272,71.7189,39.2,65,0,4.61,UZ,2021-01-16 14:48:50
348,Port Lincoln,-34.7333,135.8667,61.14,74,89,9.4,AU,2021-01-16 14:48:50
349,Bogorodskoye,56.55,37.8833,0.3,93,100,12.1,RU,2021-01-16 14:48:50
350,Anloga,5.7947,0.8973,89.6,62,20,16.11,GH,2021-01-16 14:48:50
351,Port Hardy,50.6996,-127.4199,44.6,87,90,16.11,CA,2021-01-16 14:48:50
352,Puro,12.4841,123.3827,77.65,85,100,12.91,PH,2021-01-16 14:48:50
353,Onega,63.9061,38.1404,-3.64,92,89,1.86,RU,2021-01-16 14:48:50
354,Barbacoas,1.6715,-78.1398,75.06,90,100,0.25,CO,2021-01-16 14:48:51
355,Challans,46.8436,-1.8749,50.0,100,90,12.66,FR,2021-01-16 14:48:51
356,Omachi,36.5,137.8667,32.0,87,89,5.01,JP,2021-01-16 14:48:51
357,Harper,4.375,-7.7169,83.21,69,36,5.55,LR,2021-01-16 14:48:51
358,Baruun-Urt,46.6806,113.2792,-4.2,84,100,15.88,MN,2021-01-16 14:48:51
359,Sira,13.7453,76.9092,76.86,43,78,11.1,IN,2021-01-16 14:48:51
360,Karema,-6.8205,30.4389,76.26,68,18,4.03,TZ,2021-01-16 14:48:52
361,Kahului,20.8947,-156.47,73.0,72,1,6.91,US,2021-01-16 14:48:52
362,Namibe,-15.1961,12.1522,84.2,45,0,12.66,AO,2021-01-16 14:48:52
363,Parabel,58.6978,81.4825,1.81,93,89,6.15,RU,2021-01-16 14:48:52
364,Victoria,22.2855,114.1577,62.01,77,99,1.99,HK,2021-01-16 14:44:39
365,Zyryanka,65.75,150.85,-28.1,85,100,5.26,RU,2021-01-16 14:48:52
366,Fort Nelson,58.8053,-122.7002,1.4,85,1,5.75,CA,2021-01-16 14:48:52
367,Taldan,53.6667,124.8,-18.36,89,100,1.63,RU,2021-01-16 14:48:53
368,Grand Junction,39.0639,-108.5507,27.0,63,90,3.44,US,2021-01-16 14:48:53
369,Harer,9.3094,42.1258,67.73,29,79,13.91,ET,2021-01-16 14:48:53
370,Plaster Rock,46.9065,-67.39,26.01,74,90,3.44,CA,2021-01-16 14:48:53
371,Ulaangom,49.9811,92.0667,-16.71,87,96,1.39,MN,2021-01-16 14:48:53
372,Lavrentiya,65.5833,-171.0,-5.24,86,100,7.36,RU,2021-01-16 14:48:53
373,High Level,58.5169,-117.136,26.6,86,90,10.36,CA,2021-01-16 14:48:53
374,Saint-Augustin,51.226,-58.6502,23.56,89,8,1.19,CA,2021-01-16 14:48:54
375,Broome,42.2506,-75.833,34.0,100,100,1.99,US,2021-01-16 14:48:54
376,Padang,-0.9492,100.3543,78.8,89,40,1.14,ID,2021-01-16 14:48:54
377,Horta,38.5333,-28.6333,60.8,82,40,8.05,PT,2021-01-16 14:48:54
378,Erenhot,43.6475,111.9767,-0.83,85,63,12.24,CN,2021-01-16 14:48:54
379,Ayan,56.45,138.1667,-16.31,78,0,6.4,RU,2021-01-16 14:48:55
380,Compostela,7.6731,126.0889,74.91,87,100,2.37,PH,2021-01-16 14:48:55
381,Dongsheng,39.8161,109.9776,8.71,74,0,16.78,CN,2021-01-16 14:48:55
382,Pitimbu,-7.4706,-34.8086,86.0,58,75,13.8,BR,2021-01-16 14:48:55
383,Pechora,65.1472,57.2244,-13.27,89,0,8.34,RU,2021-01-16 14:48:55
384,Santa Fe,-31.6333,-60.7,82.44,58,35,6.4,AR,2021-01-16 14:47:04
385,Kokkola,63.8385,23.1307,26.6,93,75,4.61,FI,2021-01-16 14:45:38
386,Narsaq,60.9167,-46.05,23.0,74,75,5.75,GL,2021-01-16 14:48:55
387,Sicamous,50.8331,-118.9856,27.0,93,96,1.14,CA,2021-01-16 14:48:55
388,Jacareacanga,-6.2222,-57.7528,83.73,81,45,2.33,BR,2021-01-16 14:48:56
389,Kyaikkami,16.08,97.5675,75.78,65,0,2.75,MM,2021-01-16 14:48:56
390,Ocampo,21.65,-101.5,50.4,47,69,2.53,MX,2021-01-16 14:48:56
391,Hervey Bay,-25.2986,152.8535,75.99,90,18,4.63,AU,2021-01-16 14:48:56
392,Dera Bugti,29.0307,69.151,60.26,29,0,2.24,PK,2021-01-16 14:44:07
393,Pueblo Nuevo,23.3833,-105.3833,49.87,45,54,6.71,MX,2021-01-16 14:48:56
394,San Rafael Del Sur,11.8485,-86.4384,75.2,83,75,6.91,NI,2021-01-16 14:48:56
395,May Pen,17.9645,-77.2451,86.0,69,20,4.61,JM,2021-01-16 14:48:57
396,Guantanamo,20.1444,-75.2092,71.6,88,75,8.05,CU,2021-01-16 14:48:57
397,Yeghegnut,40.0919,44.1602,44.6,53,40,1.14,AM,2021-01-16 14:48:57
398,Moron,-34.6534,-58.6198,88.0,51,6,1.99,AR,2021-01-16 14:47:52
399,Nedumangad,8.6,77.0,84.2,70,40,3.44,IN,2021-01-16 14:48:57
400,Nauta,-4.5061,-73.5757,81.57,90,49,1.45,PE,2021-01-16 14:48:57
401,Tototlan,20.55,-102.8,44.6,57,75,1.63,MX,2021-01-16 14:48:57
402,Giurgeni,44.7667,27.8833,27.0,86,90,14.97,RO,2021-01-16 14:48:58
403,Atascocita,29.9988,-95.1766,44.01,51,0,6.98,US,2021-01-16 14:48:58
404,Miraflores,19.2167,-98.8083,55.99,53,75,1.07,MX,2021-01-16 14:48:58
405,Faya,18.3851,42.4509,66.2,55,0,10.36,SA,2021-01-16 14:48:58
406,Sokoni,-6.4333,39.55,89.6,58,20,11.5,TZ,2021-01-16 14:48:58
407,Todos Santos,23.45,-110.2167,64.0,26,40,10.36,MX,2021-01-16 14:48:58
408,Morondava,-20.2833,44.2833,85.69,69,83,6.67,MG,2021-01-16 14:48:59
409,Donskoye,45.4552,41.9741,28.4,93,75,1.88,RU,2021-01-16 14:48:59
410,Tome,-36.6167,-72.95,66.2,48,0,16.11,CL,2021-01-16 14:48:59
411,Ibague,4.4389,-75.2322,71.6,78,40,5.48,CO,2021-01-16 14:48:59
412,Bathsheba,13.2167,-59.5167,84.2,58,20,23.02,BB,2021-01-16 14:48:59
413,Alta,69.9689,23.2717,30.2,93,90,3.44,NO,2021-01-16 14:48:59
414,Bafoulabe,13.8065,-10.8321,96.51,8,91,9.04,ML,2021-01-16 14:48:59
415,Ostrovnoy,68.0531,39.5131,19.38,96,100,14.85,RU,2021-01-16 14:48:59
416,Praia Da Vitoria,38.7333,-27.0667,62.6,77,20,10.11,PT,2021-01-16 14:49:00
417,Karasjok,69.4719,25.5112,32.0,86,75,4.61,NO,2021-01-16 14:49:00
418,Geraldton,-28.7667,114.6,93.2,27,100,18.41,AU,2021-01-16 14:49:00
419,Sao Joao Da Barra,-21.6403,-41.0511,86.0,54,40,13.8,BR,2021-01-16 14:49:00
420,Yeppoon,-23.1333,150.7333,77.0,78,100,4.61,AU,2021-01-16 14:46:44
421,Las Palmas,28.4204,-14.0131,68.0,56,20,18.41,ES,2021-01-16 14:49:00
422,Fortuna,40.5982,-124.1573,48.0,100,90,3.11,US,2021-01-16 14:49:01
423,Lompoc,34.6391,-120.4579,64.4,87,28,8.9,US,2021-01-16 14:49:01
424,Champerico,14.3,-91.9167,71.6,88,0,2.66,GT,2021-01-16 14:49:01
425,Hamilton,39.1834,-84.5333,32.0,93,90,3.44,US,2021-01-16 14:46:39
426,Tiksi,71.6872,128.8694,-8.79,91,100,13.71,RU,2021-01-16 14:49:01
427,Kaohsiung,22.6163,120.3133,64.4,77,40,5.75,TW,2021-01-16 14:45:49
428,Shache,38.4167,77.2406,20.84,82,0,2.93,CN,2021-01-16 14:49:01
429,Piacabucu,-10.4056,-36.4344,85.62,55,69,12.15,BR,2021-01-16 14:49:02
430,Deputatskiy,69.3,139.9,-22.29,89,100,2.01,RU,2021-01-16 14:49:02
431,Esso,55.9333,158.7,4.23,88,100,5.14,RU,2021-01-16 14:49:02
432,Laguna,38.421,-121.4238,46.0,87,1,4.54,US,2021-01-16 14:49:02
433,Puerto Del Rosario,28.5004,-13.8627,68.0,56,20,18.41,ES,2021-01-16 14:49:02
434,Vanimo,-2.6741,141.3028,79.25,85,98,4.34,PG,2021-01-16 14:49:03
435,Ajdabiya,30.7554,20.2263,61.14,61,22,19.98,LY,2021-01-16 14:49:03
436,Batticaloa,7.7102,81.6924,78.66,81,33,4.09,LK,2021-01-16 14:49:03
437,Poronaysk,49.2167,143.1167,-5.21,87,59,8.59,RU,2021-01-16 14:49:03
438,Saint George,37.1041,-113.5841,37.4,38,1,4.61,US,2021-01-16 14:49:03
439,Pacific Grove,36.6177,-121.9166,57.0,66,1,4.61,US,2021-01-16 14:49:03
440,Fare,-16.7,-151.0167,80.89,76,0,11.18,PF,2021-01-16 14:49:03
441,Arman,59.7,150.1667,-15.52,78,80,8.84,RU,2021-01-16 14:49:04
442,Port Said,31.2565,32.2841,66.2,52,40,13.8,EG,2021-01-16 14:49:04
443,Lagos,6.5833,3.75,91.45,43,22,8.19,NG,2021-01-16 14:49:04
444,Katangli,51.7102,143.2326,-18.81,85,0,7.09,RU,2021-01-16 14:49:04
445,Tymovskoye,50.8456,142.655,-16.01,84,0,3.98,RU,2021-01-16 14:49:04
446,Otradnoye,59.7775,30.8181,7.0,85,75,6.71,RU,2021-01-16 14:49:04
447,Sistranda,63.7256,8.834,28.4,74,20,18.41,NO,2021-01-16 14:49:04
448,Jiazi,22.8779,116.067,57.9,77,1,24.02,CN,2021-01-16 14:49:05
449,Walvis Bay,-22.9575,14.5053,78.8,53,8,14.97,NA,2021-01-16 14:49:05
450,Dunedin,-45.8742,170.5036,63.0,90,97,3.0,NZ,2021-01-16 14:49:05
451,Saint-Pierre,-21.3393,55.4781,84.2,79,20,14.97,RE,2021-01-16 14:49:05
452,Marrakesh,31.6315,-8.0083,64.4,32,0,5.75,MA,2021-01-16 14:48:40
453,Kaeo,-35.1,173.7833,57.99,92,3,2.57,NZ,2021-01-16 14:49:05
454,Umm Kaddadah,13.6017,26.6876,82.49,12,30,11.05,SD,2021-01-16 14:49:05
455,Gazojak,41.1875,61.4036,42.96,64,0,9.48,TM,2021-01-16 14:49:05
456,Arlit,18.7369,7.3853,86.94,11,98,8.52,NE,2021-01-16 14:49:05
457,Bay Roberts,47.5999,-53.2648,33.01,85,100,8.99,CA,2021-01-16 14:49:06
458,Makakilo City,21.3469,-158.0858,69.8,83,1,4.61,US,2021-01-16 14:49:06
459,Kampene,-3.6,26.6667,81.12,58,34,1.9,CD,2021-01-16 14:49:06
460,Cuamba,-14.8031,36.5372,80.02,87,100,1.83,MZ,2021-01-16 14:49:06
461,Turochak,52.2576,87.1224,11.95,91,92,2.89,RU,2021-01-16 14:49:06
462,Vagur,61.4732,-6.8119,45.52,88,74,19.39,FO,2021-01-16 14:49:07
463,Kirakira,-10.4544,161.9205,79.21,80,99,1.32,SB,2021-01-16 14:49:07
464,Marseille,43.3333,5.5,48.99,56,0,14.97,FR,2021-01-16 14:49:07
465,Shakawe,-18.3667,21.85,81.19,64,81,5.91,BW,2021-01-16 14:49:07
466,Kudahuvadhoo,2.6708,72.8944,81.82,71,43,8.95,MV,2021-01-16 14:49:07
467,Hasaki,35.7333,140.8333,44.6,57,75,13.8,JP,2021-01-16 14:49:07
468,Tacoronte,28.4769,-16.4102,64.99,77,75,11.5,ES,2021-01-16 14:49:07
469,Nabire,-3.3667,135.4833,78.13,88,100,2.77,ID,2021-01-16 14:49:07
470,Guane,22.2025,-84.0875,72.73,63,76,11.18,CU,2021-01-16 14:49:08
471,Merauke,-8.4667,140.3333,79.97,86,100,8.08,ID,2021-01-16 14:49:08
472,Inhambane,-23.865,35.3833,78.8,100,75,2.3,MZ,2021-01-16 14:49:08
473,Ahar,38.4774,47.0699,34.95,84,95,5.93,IR,2021-01-16 14:49:08
474,Punto Fijo,11.6956,-70.1996,81.07,65,97,16.55,VE,2021-01-16 14:49:08
475,Lampa,-33.2833,-70.9,78.01,43,0,2.3,CL,2021-01-16 14:49:08
476,Soyo,-6.1349,12.3689,86.0,70,75,8.05,AO,2021-01-16 14:49:08
477,Clarence Town,-32.5833,151.7833,57.99,94,0,2.57,AU,2021-01-16 14:49:09
478,Basoko,1.2391,23.616,80.82,63,98,4.59,CD,2021-01-16 14:49:09
479,Duiwelskloof,-23.6934,30.14,83.91,55,97,5.93,ZA,2021-01-16 14:49:09
480,Wasseiges,50.6237,5.0062,34.0,93,90,11.5,BE,2021-01-16 14:49:09
481,Rawson,-43.3002,-65.1023,62.56,48,91,25.12,AR,2021-01-16 14:49:09
482,Chiredzi,-21.05,31.6667,87.84,55,81,2.84,ZW,2021-01-16 14:49:09
483,Gayny,60.3071,54.3241,5.32,94,100,8.57,RU,2021-01-16 14:49:09
484,Orapa,-21.2833,25.3667,88.84,40,86,7.29,BW,2021-01-16 14:49:09
485,Jalu,29.0331,21.5482,64.69,29,0,15.12,LY,2021-01-16 14:49:10
486,Bulgan,48.8125,103.5347,-2.56,77,39,4.65,MN,2021-01-16 14:49:10
487,Kalengwa,-13.4659,25.0027,76.42,68,0,5.97,ZM,2021-01-16 14:49:10
488,Hay River,60.8156,-115.7999,12.2,85,100,3.44,CA,2021-01-16 14:45:07
489,Sapa,5.1544,120.3241,80.26,81,100,6.58,PH,2021-01-16 14:49:10
490,San Alberto,7.7611,-73.3922,84.22,50,85,4.34,CO,2021-01-16 14:49:10
491,Diffa,13.3154,12.6113,89.04,12,86,5.61,NE,2021-01-16 14:49:10
492,Ferme-Neuve,46.7001,-75.4493,32.0,100,100,3.44,CA,2021-01-16 14:49:10
493,Trincomalee,8.5711,81.2335,79.45,81,68,9.08,LK,2021-01-16 14:47:19
494,Taoudenni,22.6783,-3.9836,74.73,16,28,16.6,ML,2021-01-16 14:49:11
495,Voskresenskoye,56.8381,45.4317,8.53,96,100,5.61,RU,2021-01-16 14:49:11
496,North Myrtle Beach,33.816,-78.68,46.99,70,1,10.36,US,2021-01-16 14:47:56
497,Catuday,16.2923,119.8062,78.06,82,15,7.58,PH,2021-01-16 14:49:11
498,Mount Gambier,-37.8333,140.7667,50.0,93,59,5.75,AU,2021-01-16 14:49:11
499,Suluq,31.6682,20.2521,60.03,59,34,21.34,LY,2021-01-16 14:49:11
500,Anadyr,64.75,177.4833,-2.0,84,40,6.71,RU,2021-01-16 14:49:11
501,Santa Isabel Do Rio Negro,-0.4139,-65.0192,87.8,58,17,5.19,BR,2021-01-16 14:49:12
502,Tahe,52.3333,124.7333,-16.69,88,99,0.27,CN,2021-01-16 14:49:12
503,Mandurah,-32.55,115.7,82.0,18,0,14.97,AU,2021-01-16 14:49:12
504,Valle De Angeles,14.15,-87.0333,64.4,88,75,6.91,HN,2021-01-16 14:49:12
505,Salisbury,51.0693,-1.7957,48.99,76,75,17.27,GB,2021-01-16 14:49:12
506,Haines Junction,60.7522,-137.5108,17.6,86,65,1.14,CA,2021-01-16 14:49:12
507,Cervo,43.6702,-7.4101,55.71,67,74,4.18,ES,2021-01-16 14:49:12
508,Bela Vista De Goias,-16.9728,-48.9533,69.8,94,90,4.61,BR,2021-01-16 14:49:13
509,Aklavik,68.2191,-135.0107,-16.6,83,1,2.3,CA,2021-01-16 14:49:13
510,Raga,8.4596,25.678,91.81,13,45,5.77,SS,2021-01-16 14:49:13
511,Qasigiannguit,68.8193,-51.1922,12.2,52,20,10.36,GL,2021-01-16 14:49:13
512,Bambanglipuro,-7.95,110.2833,77.18,86,100,5.23,ID,2021-01-16 14:49:01
513,Gillette,44.2911,-105.5022,32.0,74,75,14.97,US,2021-01-16 14:49:13
514,Kargil,34.5667,76.1,1.83,69,0,1.81,IN,2021-01-16 14:49:13
515,Selma,36.5708,-119.6121,44.6,100,1,3.44,US,2021-01-16 14:49:14
516,Balclutha,-46.2339,169.75,55.85,92,100,2.21,NZ,2021-01-16 14:49:14
517,Posse,-14.0931,-46.3694,78.93,74,100,2.73,BR,2021-01-16 14:49:14
518,Whitehorse,60.7161,-135.0538,24.8,86,1,13.8,CA,2021-01-16 14:49:14
519,Ekhabi,53.5102,142.9671,-18.51,88,53,10.0,RU,2021-01-16 14:49:14
520,Varhaug,58.6147,5.6457,32.0,69,75,16.11,NO,2021-01-16 14:49:14
521,Maxixe,-23.8597,35.3472,78.8,100,75,2.3,MZ,2021-01-16 14:49:14
522,Venado Tuerto,-33.7456,-61.9688,82.4,48,100,8.5,AR,2021-01-16 14:49:14
523,Yar-Sale,66.8333,70.8333,-1.98,93,98,4.97,RU,2021-01-16 14:49:15
524,Bam,29.106,58.357,56.44,27,0,3.65,IR,2021-01-16 14:49:15
525,Hopkinsville,36.8656,-87.4886,33.8,93,90,9.22,US,2021-01-16 14:49:15
526,Tura,25.5198,90.2201,57.56,53,18,3.11,IN,2021-01-16 14:49:15
527,Freeport,40.6576,-73.5832,44.01,93,90,6.91,US,2021-01-16 14:45:40
528,Xuddur,4.1213,43.8894,87.22,26,51,11.01,SO,2021-01-16 14:49:15
529,Isla Aguada,18.7833,-91.4667,73.4,78,90,13.8,MX,2021-01-16 14:49:15
530,Porkhov,57.765,29.5561,-0.4,71,0,4.47,RU,2021-01-16 14:49:15
531,Sarab,38.6066,44.9883,40.41,68,100,4.79,IR,2021-01-16 14:49:16
532,That Phanom,16.9364,104.7104,67.21,72,1,11.3,TH,2021-01-16 14:49:16
533,Nouadhibou,20.931,-17.0347,75.2,22,100,17.27,MR,2021-01-16 14:49:16
534,Fort Frances,48.5999,-93.4003,21.2,93,90,10.36,CA,2021-01-16 14:49:16
535,Okhotsk,59.3833,143.3,-15.25,86,92,8.72,RU,2021-01-16 14:49:16
536,Shingu,33.7333,135.9833,45.41,70,100,6.38,JP,2021-01-16 14:49:16
537,Abu Samrah,35.3029,37.1841,54.43,67,53,13.24,SY,2021-01-16 14:49:16
538,Burnie,-41.0667,145.9167,48.99,71,72,3.0,AU,2021-01-16 14:49:16
539,Malim,7.452,123.4312,78.76,81,100,7.94,PH,2021-01-16 14:49:16
540,Oranjemund,-28.55,16.4333,69.55,66,0,15.99,NA,2021-01-16 14:49:17
541,Ambilobe,-13.2,49.05,79.99,86,100,1.52,MG,2021-01-16 14:49:17
542,Grand-Santi,4.25,-54.3833,82.2,74,56,5.48,GF,2021-01-16 14:49:17
543,Lorengau,-2.0226,147.2712,82.54,78,100,11.86,PG,2021-01-16 14:49:17
544,Severnoye,56.3491,78.3619,5.0,92,100,10.18,RU,2021-01-16 14:49:17
545,Port Hedland,-20.3167,118.5667,89.6,74,52,8.05,AU,2021-01-16 14:49:17
546,Wajima,37.4,136.9,37.71,77,99,17.11,JP,2021-01-16 14:49:17
547,Elko,41.0002,-115.5012,30.0,90,76,1.7,US,2021-01-16 14:45:08
548,Bedesa,8.9,40.7833,70.84,34,30,8.61,ET,2021-01-16 14:49:18
549,Ojiya,37.3,138.8,32.0,95,100,6.35,JP,2021-01-16 14:49:18
550,La Mina,15.3167,-87.8333,73.4,94,75,3.44,HN,2021-01-16 14:49:18
551,Maniitsoq,65.4167,-52.9,16.79,86,13,15.88,GL,2021-01-16 14:49:18
552,Rosarito,32.3333,-117.0333,60.01,14,1,9.22,MX,2021-01-16 14:49:18
553,Almeirim,-1.5233,-52.5817,89.89,45,95,6.26,BR,2021-01-16 14:49:18
554,Balabac,7.9868,117.0645,79.54,82,92,8.19,PH,2021-01-16 14:49:19
555,Flin Flon,54.7682,-101.865,10.4,92,75,8.05,CA,2021-01-16 14:45:07
556,Kathmandu,27.7167,85.3167,53.6,62,20,9.22,NP,2021-01-16 14:49:19
557,Klyuchi,52.2667,79.1667,10.08,87,64,18.3,RU,2021-01-16 14:49:19
558,Flinders,-34.5833,150.8552,64.0,72,0,1.01,AU,2021-01-16 14:49:19
559,Puerto Escondido,15.85,-97.0667,71.6,88,75,4.61,MX,2021-01-16 14:49:19
560,Gazli,40.1333,63.45,46.53,69,0,8.1,UZ,2021-01-16 14:49:19
561,Iralaya,15.0,-83.2333,79.7,78,20,7.23,HN,2021-01-16 14:49:19
562,Bubaque,11.2833,-15.8333,77.79,48,50,8.25,GW,2021-01-16 14:49:20
